date,BTC Market Cap,ETH Market Cap,Top 10 (Without BTC & ETH),Others,All
2020-09-12,192111562749.9339,42135842526.32081,48850285047.71439,53326703461.2419,336424393785.211
2020-09-13,192997988416.4807,43393172173.54062,50344140016.84861,54367327341.95907,341102627948.829
2020-09-14,190922719938.2308,41170490544.06533,50109458880.22157,52496350400.9283,334699019763.446
2020-09-15,197010021430.2403,42353184458.585205,50615367383.4456,53511555254.9719,343490128527.24304
2020-09-16,199044338127.62628,41019180031.929504,49632525046.33742,51545372079.1088,341241415285.002
2020-09-17,202524001250.4926,41136175614.140686,49793219855.22051,51329095949.6542,344782492669.508
2020-09-18,202358479464.18542,43828530075.491394,50399380860.10079,52023799310.7654,348610189710.54297
2020-09-19,202091264904.96927,43009572687.415535,49841319304.12589,52265356813.1483,347207513709.659
2020-09-20,204994315602.9869,43455110863.06883,49891144775.29297,52620569234.9483,350961140476.297
2020-09-21,202032519471.26855,41929980576.65271,48769246460.99189,50418453667.92985,343150200176.843
2020-09-22,193677795064.08533,38695806846.97656,46231111331.22941,47747799278.1297,326352512520.421
2020-09-23,194731087415.28983,38679912764.2938,46415128377.8781,48584197850.93527,328410326408.397
2020-09-24,189120580778.46335,36239170986.342445,44913534478.66809,46310692691.23212,316583978934.706
2020-09-25,198514026300.17914,39314719146.84341,47240715363.04225,49382984235.9602,334452445046.025
2020-09-26,197616950282.06653,39598389061.56603,48036178855.41054,51059951133.1579,336311469332.201
2020-09-27,198687083452.04324,39946698187.61045,48298689417.97607,51137280425.38224,338069751483.012
2020-09-28,199236216251.43555,40273903426.08249,48807776433.0021,51395754077.10486,339713650187.625
2020-09-29,197720212770.89465,39794887269.461235,48626729994.758415,50744106400.3227,336885936435.437
2020-09-30,200532996047.58585,40574256067.82458,49261911465.59317,51512811583.6044,341881975164.60803
2020-10-01,199310441688.83572,40586538615.954575,49089841651.67407,51620070405.26964,340606892361.734
2020-10-02,196617081790.5188,39782583382.89109,48371772043.52311,50827456117.033,335598893333.966
2020-10-03,195660035179.73257,39005631807.605095,47523766748.53944,49638782900.3689,331828216636.24603
2020-10-04,195188285650.34625,39098719406.98244,47659978457.08086,49574762074.70245,331521745589.112
2020-10-05,197494664453.7935,39758373727.61445,48755930257.63545,50188184167.2106,336197152606.254
2020-10-06,199530129891.0881,39890007481.293,48921423905.0312,50818500075.6317,339160061353.044
2020-10-07,196314284797.01337,38419834420.75508,47724601156.34115,48329794090.5484,330788514464.65796
2020-10-08,197575523784.584,38556379197.91778,48140589503.65372,48660776192.9615,332933268679.117
2020-10-09,201518932273.67853,39539898845.29083,48990268855.52494,49630616470.0547,339679716444.549
2020-10-10,204809205392.17957,41261693685.49925,49922791860.51253,51729954537.33565,347723645475.527
2020-10-11,209268690952.5854,41919449520.12781,50231280729.80113,52330731648.13966,353750152850.654
2020-10-12,210799352797.1382,42273071872.950066,50675731248.10603,52147521293.7077,355895677211.90204
2020-10-13,213726225963.20517,43787622889.79302,51407896598.73241,53218938095.4564,362140683547.187
2020-10-14,211576163357.66504,43068111158.10915,51410533600.18467,53388652595.61814,359443460711.577
2020-10-15,211756280001.1405,42827891085.95138,51116414072.47012,52505912213.766,358206497373.328
2020-10-16,212878404236.874,42625398559.363594,50840053325.012505,52777800268.9279,359121656390.178
2020-10-17,209993205751.02322,41424753265.12099,49853755909.59523,50879568505.00556,352151283430.745
2020-10-18,210421523306.69058,41654901940.043465,49899795042.51041,49769674291.80655,351745894581.051
2020-10-19,212752326976.49207,42730815492.78595,50434473702.81918,50873603002.8578,356791219174.95496
2020-10-20,217391050812.65872,42919073937.74135,50474952169.09419,50695210731.52974,361480287651.024
2020-10-21,220404884318.97812,41623179886.79757,49298636735.76541,49526225141.6859,360852926083.22705
2020-10-22,236717318526.15692,44137912522.42472,51223111758.85526,51139725712.1481,383218068519.5851
2020-10-23,240257678153.83536,46776265907.292244,52715729206.213295,51769488001.9081,391519161269.249
2020-10-24,239590543523.72256,46233128841.054825,52864618584.50259,51787793649.20803,390476084598.488
2020-10-25,242785151288.07916,46625376044.79527,53659413571.08507,52188900128.2465,395258841032.20605
2020-10-26,241326618198.73062,45985592948.88831,53172753292.52397,52133290268.7451,392618254708.88806
2020-10-27,242141178089.60794,44537523611.830605,52876233720.26896,51419805691.2415,390974741112.94904
2020-10-28,253004886697.36078,45687568527.06391,53512760248.45321,51860362667.5411,404065578140.41895
2020-10-29,245661872194.44214,43943405500.51123,52360810832.26313,50085940845.4535,392052029372.67
2020-10-30,249545455596.3296,43798925859.1192,51760277219.44396,49178422741.75724,394283081416.65
2020-10-31,250845436637.92026,43341298725.501526,51127949277.10691,47744064283.9163,393058748924.445
2020-11-01,255329261020.6163,43692767478.3082,51532281055.5566,47778089590.4689,398332399144.94995
2020-11-02,254260250527.50497,44687833549.98935,51719707122.30664,48652342000.10904,399320133199.91003
2020-11-03,251266177558.48047,43437224863.28803,50694929244.17046,47348662042.62204,392746993708.56104
2020-11-04,259277183164.55063,43903834507.362854,50242965911.90002,46912397627.7665,400336381211.57996
2020-11-05,261103557610.74826,45360338717.11154,50355058893.3773,46458894926.1589,403277850147.396
2020-11-06,288118007577.42645,47077208350.069885,51919527396.55847,48576593115.1352,435691336439.19
2020-11-07,288563189165.38806,51546745852.677986,54327256344.92309,51868632102.67586,446305823465.665
2020-11-08,274687727889.983,49463138492.48698,52936790917.78747,50134902056.83755,427222559357.095
2020-11-09,287116472704.3936,51682115129.3641,54405954918.493,51876890864.9213,445081433617.172
2020-11-10,284292217075.7686,50377035452.20988,53772843417.99612,51205724644.0004,439647820589.975
2020-11-11,283242342238.5137,51000796202.07293,54039738633.96277,52857591276.8796,441140468351.42896
2020-11-12,291215273242.1888,52569790942.69943,54250991570.1407,52104184156.26707,450140239911.29596
2020-11-13,301529322417.4614,52548309254.49251,54204261357.81953,52437351325.22756,460719244355.001
2020-11-14,302672502422.09,53963588841.127716,55549297893.58528,54118660409.904,466304049566.70703
2020-11-15,298290647831.24426,52476765553.11609,55500683267.34215,52826927022.6915,459095023674.39404
2020-11-16,296277008765.18964,50978678612.60896,54795590386.7778,52495805776.7116,454547083541.288
2020-11-17,309857769717.0289,52356872782.26836,56828409799.36234,54007005387.6024,473050057686.262
2020-11-18,327448838765.29767,54716609289.542305,58771291122.40228,56303215827.54675,497239955004.789
2020-11-19,330792375072.03064,54435713128.05311,57946462311.47875,55755564717.0395,498930115228.602
2020-11-20,330526082018.5286,53447508889.231575,58944912891.35113,55066918807.3747,497985422606.486
2020-11-21,345552251091.15924,57875755337.83428,61654763521.85585,57458720114.19363,522541490065.04297
2020-11-22,346623937352.1668,62062910159.27977,70609710107.3403,61832280903.38313,541128838522.17
2020-11-23,342078349285.0962,64219272617.02369,69483149368.8643,60591908560.4948,536372679831.479
2020-11-24,340635146714.39825,68705033455.82259,78769283589.0454,64225245589.93176,552334709349.198
2020-11-25,354209935573.8031,68461935305.63655,83915758712.52905,67974292719.3523,574561922311.321
2020-11-26,348158099247.1633,64369854808.743355,78087312370.49397,66651426683.86237,557266693110.2631
2020-11-27,317999016791.45123,58947811751.581924,70746829254.17345,60395190312.6734,508088848109.88
2020-11-28,318057301370.37897,58773961397.899704,71925046548.74113,60668692278.4522,509425001595.47205
2020-11-29,328812520405.74207,61290956964.36442,76620741965.24806,62657909664.61345,529382128999.968
2020-11-30,336495192223.0139,65121266717.863914,76647915168.59422,63393311633.66595,541657685743.138
2020-12-01,363927715778.6875,69576210026.93625,81586562974.53845,66463034603.6678,581553523383.8301
2020-12-02,349587593227.14185,66950738084.67838,77480722604.10297,64005153472.4728,558024207388.396
2020-12-03,356517705143.29443,68153602806.21818,79509188458.2255,66024751438.3149,570205247846.0531
2020-12-04,360661550057.2975,70109767421.9594,79477735619.4191,67106894390.957,577355947489.633
2020-12-05,347850442856.6359,64944263291.91259,74235934495.47511,64061058506.1814,551091699150.2051
2020-12-06,355244908734.6481,67764042948.9772,76325343458.41736,66421987932.41534,565756283074.4579
2020-12-07,358762118305.1145,68483582708.01654,78012118768.70847,66131290550.1495,571389110331.989
2020-12-08,356587934226.10187,67474119685.86511,77177483570.64917,66215555344.46785,567455092827.084
2020-12-09,340435142947.90857,63305670197.47529,73189474233.80498,62484571484.73116,539414858863.92
2020-12-10,344693077429.9694,65276424697.152855,74665447416.93324,64277157490.4975,548912107034.553
2020-12-11,339714540194.3479,63759073874.73225,73588015008.71355,62341243788.7523,539402872866.546
2020-12-12,335310805699.2893,62124158560.85701,71687225022.91393,61521577598.90176,530643766881.962
2020-12-13,349235537025.78625,64655118180.3175,70755371538.5254,63810844423.54585,548456871168.175
2020-12-14,355642790361.31714,67134794851.681,72339515303.16727,65620843349.0816,560737943865.247
2020-12-15,357681110300.36426,66629545532.422066,72053506378.31467,65804728310.277,562168890521.3779
2020-12-16,360542942204.959,67041487308.61978,70947494599.37372,65845865886.6175,564377789999.57
2020-12-17,396179736655.63983,72301103108.2225,76820874671.64487,70156830809.6208,615458545245.128
2020-12-18,423587689809.2768,72955533475.1786,78495461403.6637,70592147111.7659,645630831799.885
2020-12-19,429459534590.4159,74135277407.04251,79474814747.10289,71704249322.1997,654773876066.761
2020-12-20,443289431125.4617,75092677592.1047,80736363852.0858,72606421820.2888,671724894389.941
2020-12-21,436893169132.7113,72618785345.5407,79838962309.0389,72054521337.1921,661405438124.483
2020-12-22,424329939581.7774,69545799024.42459,75806672836.4246,69230868206.5464,638913279649.173
2020-12-23,441752551013.19135,72327947935.45154,74282846547.27861,70039789126.3615,658403134622.283
2020-12-24,433051601800.69293,67468061368.13851,62809533825.95756,62488735863.553,625817932858.3419
2020-12-25,441614502954.16315,69867514814.01097,69075300717.39188,67954828432.177,648512146917.743
2020-12-26,458416319552.32434,71422858091.1277,68542198360.59906,67352954704.9789,665734330709.0299
2020-12-27,491978602969.93176,72391403990.8806,67946527681.18494,67370899246.3457,699687433888.343
2020-12-28,493427450341.26013,78833072066.0927,68519932992.37897,69898553669.1312,710679009068.8629
2020-12-29,503712223153.6673,83575563402.66385,69551389423.80174,71966645734.7241,728805821714.857
2020-12-30,509680257177.0481,83885243123.81543,69666768277.30357,70877548526.6439,734109817104.811
2020-12-31,535967306917.84125,85790178023.44371,68524091331.52794,70875189979.9611,761156766252.7739
2021-01-01,539438036435.6701,84037694047.35515,69958471556.96515,71835777584.7306,765269979624.7211
2021-01-02,545593282215.2498,83294083323.20639,70222656011.59702,73085738079.4318,772195759629.485
2021-01-03,597887713053.5825,88595346035.55156,71814668136.86523,74404495240.0667,832702222466.0659
2021-01-04,613616917625.6967,112525376104.65454,78215190354.18205,79580320322.3967,883937804406.9299
2021-01-05,585726270248.7891,116693162132.74934,76606380377.50575,78093189745.4638,857119002504.508
2021-01-06,633651671519.3958,125112930227.72487,79879082596.37033,83440146936.811,922083831280.302
2021-01-07,682743683563.0741,137306782958.13135,87821739471.38235,90904998430.0632,998777204422.651
2021-01-08,735339707368.3339,139084939665.71393,88868880747.32817,91505235705.894,1054798763487.27
2021-01-09,758971014787.3597,139145700786.27826,89026983237.31674,91281353883.8353,1078425052694.79
2021-01-10,749347201462.6359,147397891905.5662,95292105417.8736,98671161197.9643,1090708359984.04
2021-01-11,714078952009.0243,144775179901.584,92847666701.0295,97979954530.5522,1049681753142.1901
2021-01-12,663380898829.0051,124728988376.03725,84039393807.87524,87803145910.1644,959952426923.082
2021-01-13,629751630408.4126,119330774034.78914,83472035501.86845,87160620049.0968,919715059994.167
2021-01-14,696668634091.3435,128582223216.03041,90537847989.75368,94551601790.8124,1010340307087.94
2021-01-15,729751433670.0881,138240285220.32953,94648883937.84937,96397613915.333,1059038216743.6001
2021-01-16,684304915288.2261,133962341262.37857,92222020074.45872,97099719412.5166,1007588996037.58
2021-01-17,674660879866.02,141369013157.282,98939057553.5767,101143267355.5713,1016112217932.45
2021-01-18,672291934493.4396,142087383372.707,99804995538.736,103247045983.3774,1017431359388.26
2021-01-19,682647247200.097,143378258827.21744,99566121544.80676,105969446447.2488,1031561074019.37
2021-01-20,671734819189.1033,157929393133.71045,99963570191.18456,104980906530.1917,1034608689044.19
2021-01-21,662434464441.264,156457140894.28006,101516919296.15294,105808024493.053,1026216549124.75
2021-01-22,575205510268.1292,130713677392.4996,92389399536.6355,93937205600.2667,892245792797.531
2021-01-23,613271077002.4795,140271927461.8329,96414914948.2086,99462637296.022,949420556708.543
2021-01-24,596744391345.3533,140773242456.76056,98736870956.60074,101737331233.6024,937991835992.3169
2021-01-25,600595408892.1986,158167202909.14236,99018754989.75264,106749697265.9514,964531064057.045
2021-01-26,602517850752.0305,151940348541.692,97340298332.6836,104760419927.9179,956558917554.324
2021-01-27,606573549809.8268,155446593758.92108,96766657806.88472,107395808908.4554,966182610284.088
2021-01-28,566661443732.4073,141774137750.6659,90721458528.2087,100760871054.3451,899917911065.6271
2021-01-29,616625386428.2396,152877389472.9714,96794399407.1495,113056275856.0445,979353451164.405
2021-01-30,635688668063.594,158354114909.26474,97500495253.01675,118091744990.1045,1009635023215.98
2021-01-31,636624676861.2642,157410718624.21973,105859618489.07317,117018215760.3629,1016913229734.9199
2021-02-01,615013848827.3505,150322722005.1637,107364948361.1338,119120525364.801,991822044558.449
2021-02-02,621908231690.1377,155894407853.50046,105263267449.47833,124093059827.9435,1007158966821.0599
