"Date","BTC Market Cap","ETH Market Cap","Top 10 (Without BTC & ETH)","Others"
"2024-01-01","863414069574.7772","282706117243.2302","298253963750.5395","242343314007.4531"
"2024-01-02","877188723585.2451","283372321798.647","295502734136.9871","226224762175.1208"
"2024-01-03","837556571349.3792","265925397863.36728","286097592511.30432","354730022147.9492"
"2024-01-04",,,,"1756166750208"
"2024-01-05","863055185236.2365","272856506046.5541","286222685749.3661",
"2024-01-06","859762835417.3346","269598828752.9904","280163976397.8464","309560971911.8286"
"2024-01-07","858367473733.8153","267275705093.75098","274943895017.93712","302129956554.4966"
"2024-01-08","917188496339.1226","280534007306.9793","283819351651.8531","201312655294.045"
"2024-01-09","901040509986.4121","281861206568.2774","281703186040.3466","200821488444.9639"
"2024-01-10","910298368679.3516","310867279305.90796","290918019079.30884","250212796295.4316"
"2024-01-11","906142435568.3824","314925413901.12885","291803413158.56685","224032228955.9219"
"2024-01-12","838660267005.347","303833773410.9594","281615725510.9431","377929956056.7505"
"2024-01-13","837695135914.3728","310195629181.0033","285090596271.8607","373799890216.7632"
"2024-01-14","818692002426.9177","297846097684.9764","282241649936.8339","306801989983.272"
"2024-01-15","831313258494.0029","302246794743.5397","285263971386.6444","299360026063.813"
"2024-01-16","843483289707.2742","311304416732.48627","287218001018.50683","235098936637.7327"
"2024-01-17","837676827811.8827","303783870111.36285","298378549172.00565","260396197128.7488"
"2024-01-18","808557060420.2867","296474658361.46027","292314348350.37503","330674150723.878"
"2024-01-19","816068743390.5474","299298249701.5791","291649624433.3689","315905292746.5046"
"2024-01-20","817434192411.216","296947131572.05414","293209403684.24936","261940051980.4805"
"2024-01-21","814528970852.0261","294943251516.3096","291343811755.8993","279160266419.765"
"2024-01-22","774027001808.2355","277624426777.4941","281835983783.9625","346293721966.3079"
"2024-01-23","779421973761.9889","269027461237.94525","280132144891.01685","342927862669.049"
"2024-01-24","786523061685.68","268590831972.5674","282013781398.4511","254957771599.3015"
"2024-01-25","783110213388.7078","266611769976.2501","280156441259.6549","254965818319.3872"
"2024-01-26","821346015300.7198","272776735451.72607","290882623793.13543","214142100398.4187"
"2024-01-27","826528882582.4086","272725720106.07526","294447809864.30764","193019043575.2085"
"2024-01-28","824532296431.7883","271357338651.10834","290156827218.32256","277451597474.7808"
"2024-01-29","848870789231.0281","278428670279.9007","296814361633.0480","249298917928.0232"
"2024-01-30","842615904302.2478","282150116496.7058","294885241117.4080","229308160547.6384"
"2024-01-31","835595536620.4863","274491363873.3117","289657045176.7735","298296697913.4285"
"2024-02-01","844869864225.6302","276830098216.2875","291000991280.1065","281095316357.9758"
"2024-02-02","846294461390.8424","277174024834.6374","293947550908.4645","246999919858.0557"
"2024-02-03","843403848833.9985","275937159047.26434","292835036728.17536","269308108222.5618"
"2024-02-04","835099599456.233","275009415440.14856","290516560210.39114","287515069245.2273"
"2024-02-05","836755083833.1677","276254347437.6712","289981951242.3755","274250493966.7856"
"2024-02-06","845232782998.3018","285088928365.5444","291839865932.2891","244345240239.8647"
"2024-02-07","869377339399.7446","291292087074.47345","296092467333.78855","213596081231.9934"
"2024-02-08","889212944231.0344","290865419407.2637","300023072385.5222","212220667272.1797"
"2024-02-09","925110001845.4032","299030593689.3428","305348881430.0272","204422558363.2268"
"2024-02-10","936749922144.106","300377397388.8682","307356032622.2489","214151221668.7769"
"2024-02-11","945844024920.3496","301060188701.3278","306057064071.3578","264889397506.9648"
"2024-02-12","981125405778.3348","319262539349.02264","312213208373.75096","216451983394.8916"
"2024-02-13","976008239526.1887","317520601813.57245","310590584942.31255","234153839381.9263"
"2024-02-14","1017490049899.4435","334152300808.6692","318658621557.9688","236783782677.9185"
"2024-02-15","1019939579390.9594","339434663776.70984","323622377244.04196","215497282436.2888"
"2024-02-16","1024833849964.0243","337270192400.56335","322672689693.69015","288633076325.7222"
"2024-02-17","1014652570419.3721","334893733751.7888","320053144174.5984","319880180454.2407"
"2024-02-18","1022551377027.2567","345508866824.7549","322731565017.5587","302164373658.4297"
"2024-02-19","1016911276864.2546","354219042805.03625","323938639508.94255","281584750133.7666"
"2024-02-20","1026819784536.9025","362199546637.3155","323127484899.6258","293066040246.1562"
"2024-02-21","1015832435550.9921","356732702503.1612","322604698649.8477","324030499167.999"
"2024-02-22","1007683583649.794","357175000244.5513","321084900855.4574","346489224882.1973"
"2024-02-23","997902293808.0304","351511591044.765","318317564112.3906","339767958394.814"
"2024-02-24","1012582403676.8044","359455962804.6198","323055232977.7826","302991561500.7932"
"2024-02-25","1015968981540.994","373892822555.74896","324733369960.06604","266301204823.191"
"2024-02-26","1070125000192.8116","381645755089.7988","332652258499.7797","233684443753.6099"
"2024-02-27","1120653735132.8916","389907939838.2339","334641824385.7969","193833928355.0776"
"2024-02-28","1227925950333.9304","406365769517.147","344683783293.2993","139896044759.6233"
"2024-02-29","1205393215517.3882","402572572178.8151","347861699773.6165","228659096850.1802"
"2024-03-01","1228443702714.3926","413013404623.3919","952647004609.7985","-266853380939.583"
"2024-03-02","1218883634584.7751","411073002878.4937","362390812285.6943","315684193899.0369"
"2024-03-03","1236608141421.6772","418451799267.25793","363997795474.42257","963721029148.6423"
"2024-03-04","1341863010250.571","436102441578.5701","374617442987.4443","232199531295.4146"
"2024-03-05","1260280873642.64","428911519077.253","357961852788.0142","362262376572.0928"
"2024-03-06","1299026901785.4246","458947304307.0184","370965597022.1754","429648551445.3816"
"2024-03-07","1317188686709.6606","464804423969.0064","386146557946.8013","267334591342.5317"
"2024-03-08","1342562913919.432","467698734081.63403","389452875686.21517","339305567704.7188"
"2024-03-09","1346142095842.3835","470274257578.17017","393421437482.68603","379958282568.7603"
"2024-03-10","1356353801272.3245","466629247803.76556","396235664138.05094","408322688385.859"
"2024-03-11","1417956075532.3013","488713061377.13654","409244557478.46356","331327828812.0986"
"2024-03-12",,,,"2653295476736"
"2024-03-13","1436056716498.925","480738957081.7844","427938403463.5631",
"2024-03-14","1404322863727.6228","466268154291.4563","429146816855.1382","444920068741.7827"
"2024-03-15","1366758504319.4512","449283917980.024","429058323528.8803","560872901531.6445"
"2024-03-16","1285582587205.7185","423340013343.38654","412904847080.09176","632630185138.8032"
"2024-03-17","1342165835069.7695","436893636875.78015","424619717905.00255","474450498725.4478"
"2024-03-18","1330451461223.186","422991187917.7049","421016730835.6581","347174797047.451"
"2024-03-19","1220332301087.7563","380248668091.171","390990222365.8102","632517249287.2625"
"2024-03-20","1335925898938.4478","422949510651.7729","416722937422.2852","401583357179.4941"
"2024-03-21","1287499360037.4868","419247117041.26086","412392402065.24834","245276268888.004"
"2024-03-22","1251793095609.3884","399613561130.0623","406391945615.8843","528195334540.665"
"2024-03-23","1260860901356.2417","401048815027.1686","407992246459.5191","451896316325.0706"
"2024-03-24","1323471062239.0103","414914592876.8891","420024949282.1257","298868531345.9749"
"2024-03-25","1373744911384.1504","430636444770.4555","426772447336.2561","243508887325.138"
"2024-03-26","1376864122209.018","430979825931.4338","428253063329.8045","343049199857.7437"
"2024-03-27","1361550622870.4265","419728542146.1617","422542448162.2253","462132535173.1865"
"2024-03-28","1392119066398.3652","427893699571.7381","432693645373.8103","421631626416.0864"
"2024-03-29","1375642536024.5193","422206723546.3251","438630069885.2096","397206727503.946"
"2024-03-30","1370548129490.87","421171958665.0856","433856296005.1670","465019562334.8774"
"2024-03-31","1402584506946.0154","437932501394.5494","443392914871.2067","392514780788.2285"
"2024-04-01","1372514330703.8706","421216907985.70624","429285314507.01646","436491212051.4067"
"2024-04-02","1288730832511.9802","393791096982.5976","412095354568.8385","634422342176.5837"
"2024-04-03","1300907812932.081","398217706087.1668","414881250872.7175","536802008860.0347"
"2024-04-04","1348261203374.597","400060029954.2268","421008993972.9552","330717177754.221"
"2024-04-05","1336491026059.238","398930465944.164","415308408502.389","359542169126.209"
"2024-04-06","1356356358361.5005","403094752282.9789","420460943354.5914","396773673744.9292"
"2024-04-07","1365473526957.72","414423018362.08386","423600627680.01314","345113194488.183"
"2024-04-08","1409720831805.2695","443711903717.95605","429212343349.26045","306811518119.514"
"2024-04-09","1358893158953.2134","420332319601.5837","419396933682.6155","417612718642.5874"
"2024-04-10","1387768286187.231","425139585215.4181","426149539938.1702","471792042739.1807"
"2024-04-11","1379450447076.9902","421065986274.8151","423862523564.8667","383119963019.328"
"2024-04-12","1324468093644.588","390060790364.91907","403073790695.93823","528867096558.5547"
"2024-04-13","1270357233410.3467","363845201317.9526","381666691063.9102","611778181983.7905"
"2024-04-14","1293721990464.2988","379386328205.713","391929432437.5798","411054410940.4084"
"2024-04-15","1247896318461.8013","372472685751.4335","382497036088.2362","334867304978.529"
"2024-04-16","1254878450456.9949","370398063687.52704","378532608506.98706","403598952100.491"
"2024-04-17","1206358204523.295","358393130480.8183","374094911321.9131","393638713929.9736"
"2024-04-18","1249731255698.8684","368198062461.61163","384486293846.44097","330321268633.079"
"2024-04-19","1259098602789.7754","367915247282.93933","388027291954.06457","242873549557.2207"
"2024-04-20","1279310608734.5603","379125870888.03064","398610744558.83146","275484397706.5776"
"2024-04-21","1278892108585.8728","377997772128.96173","397737926328.06847","292638929085.097"
"2024-04-22","1316752651361.5554","384418723785.85754","1130911414385.86876","-421138130077.2817"
"2024-04-23",,,,"2404824121344"
"2024-04-24","1264610341131.6165","382903616368.9631","399610607175.9554",
"2024-04-25","1269742902924.7444","385399760737.758","399516987387.4363","410170804758.0613"
"2024-04-26","1255761683387.125","382145984487.5601","393510486215.6323","362902643605.6826"
"2024-04-27","1249521907246.7383","397240437900.2557","395154985534.1159","360709499654.8901"
"2024-04-28","1240317816178.6458","397888398913.2255","393011401377.5727","339315448234.556"
"2024-04-29","1257453659989.7563","392610080244.76013","391736867583.76997","343916099509.7136"
"2024-04-30",,,,"2367872565248"
"2024-05-01","1148229872123.8774","363034268523.16455","380725112885.42405",
"2024-05-02","1164566195267.8066","358908145182.5759","382911137889.8638","355525336379.7537"
"2024-05-03","1238827524255.6228","372835300245.94305","394204312541.60315","206024505324.831"
"2024-05-04","1258014320240.3691","374366310228.6923","397223357710.1776","202005601580.761"
"2024-05-05","1260574534335.2996","376680935964.21436","398107637824.43604","311112477412.05"
"2024-05-06","1244560651075.0273","368085951660.3114","399660600267.3359","359565155397.3254"
"2024-05-07","1229778665649.6125","362019922795.4312","393932379544.0452","394176366154.9111"
"2024-05-08","1204093394257.1587","356993305591.6248","390796867374.2285","400774946696.988"
"2024-05-09","1241784343782.0627","364623288800.4498","399334808183.3685","316466474690.119"
"2024-05-10","1199475634700.3018","349816757404.1646","390992348482.2340","339192343573.2996"
"2024-05-11","1198306155342.6104","349810540766.0918","391381753859.4685","406212723663.8293"
"2024-05-12","1210766260843.7021","351883985691.5912","389987125950.8571","318951274425.8496"
"2024-05-13","1238794808998.009","354116989957.70685","392697357828.18605","282818033488.0981"
"2024-05-14","1212761076207.4324","346105489795.50305","384871875088.00455","336684720765.06"
"2024-05-15","1306120651045.0615","364598958429.32446","400011193062.47854","243967949463.1355"
"2024-05-16","1285044900074.3928","353710479999.81683","396951701965.73517","228699867848.0552"
"2024-05-17","1320754396327.8445","371783086869.7218","407083382141.0494","315088444101.3843"
"2024-05-18","1319609536997.9102","375277493717.65375","408179846766.43605","270985732566"
